Sitio,Grupo,Tipo,Fecha,Transecto,Bloque,Numero,SHJ ID,FVE ID,DFM ID,Codigo,Largo,Swab,Dedo,Recap,Foto,Muerto,Notas
PV-N,Aniseto-Caucho,N,28/11/22,3,B,1042,priach,priach,,0200,2.8,Y,Y,N,1042,,
PV-N,Aniseto-Caucho,N,28/11/22,3,C,1043,barpul,barpul,,0200,2.6,Y,Y,N,1043,,
PV-N,Aniseto-Caucho,N,28/11/22,3,C,1044,priach,priach,,0200,2.7,Y,Y,N,1031,,
PV-N,Aniseto-Caucho,N,28/11/22,3,C,1045,priach,priach,,0200,2.6,Y,Y,N,1031,,
PV-N,Aniseto-Caucho,N,28/11/22,4,A,1046,priach,priach,,0200,2.9,Y,Y,N,1038,,
PV-N,Aniseto-Caucho,N,28/11/22,4,B,1047,priach,priach,,2000 + 0200,2.6,Y,Y,N,1039,,
PV-N,Aniseto-Caucho,N,28/11/22,4,C,1048,pri?,pri?,,0200,1.5,Y,Y,N,1048,,pata amarilla
PV-N,Aniseto-Caucho,N,28/11/22,4,C,1049,rhihor,rhi?,,0200,9.6,Y,Y,N,1049,,
VC-C,Aniseto-Caucho,C,28/11/22,4,D,1050,priach,priach,,0300,2.6,Y,Y,N,1032,,
VC-C,Aniseto-Caucho,C,28/11/22,4,D,1051,boaboa,boaboa,,0300,7.5,Y,Y,N,1051,,
VC-V,Aniseto-Caucho,V,29/11/22,1,A,1052,priach,priach,,0500,2.7,Y,Y,N,1052,,
VC-V,Aniseto-Caucho,V,29/11/22,1,A,1053,pri?,pri?,,0500,2.0,Y,Y,N,1053,colectado,P. walkeri o nietoi
VC-V,Aniseto-Caucho,V,29/11/22,1,B,1054,priach,priach,,0500,4.0,Y,Y,N,1054,,
VC-V,Aniseto-Caucho,V,29/11/22,1,D,1055,pri?,pri?,,0500,2.5,Y,Y,N,1053,,mismo como 1053; P. walkeri o nietoi
VC-V,Aniseto-Caucho,V,29/11/22,1,D,1056,priach,priach,,0500,2.6,Y,Y,N,1056,,
VC-V,Aniseto-Caucho,V,29/11/22,2,D,1057,priach,priach,,0500,2.6,Y,Y,N,1056,,
VC-V,Aniseto-Caucho,V,29/11/22,3,A,R217,priach,priach,,0500,NA,N,N,Y,1056,,
VC-V,Aniseto-Caucho,V,29/11/22,3,B,1058,priach,priach,,0500,3.5,Y,Y,N,1054,,
VC-V,Aniseto-Caucho,V,29/11/22,3,C,1059,priach,priach,,0500,2.6,Y,Y,N,1056,,
VC-V,Aniseto-Caucho,V,29/11/22,3,C,1060,priach,priach,,0500,3.6,Y,Y,N,1052,,
VC-V,Aniseto-Caucho,V,29/11/22,3,C,1061,priach,priach,,0500,2.6,Y,Y,N,1061,,
VC-V,Aniseto-Caucho,V,29/11/22,3,D,1062,priach,priach,,0500,4.5,Y,Y,N,1062,,
VC-V,Aniseto-Caucho,V,29/11/22,4,A,R218,priach,priach,,0500,NA,N,N,Y,1061,,
VC-V,Aniseto-Caucho,V,29/11/22,4,A,1063,priach,priach,,0500,2.5,Y,Y,N,1061,,
VC-V,Aniseto-Caucho,V,29/11/22,4,C,R219,priach,priach,,0500,NA,N,N,Y,1054,,
VC-V,Aniseto-Caucho,V,29/11/22,4,C,R220,priach,priach,,0500,NA,N,N,Y,1061,,
FCAT-B3,Aniseto-Caucho,B,29/11/22,1,A,1064,priach,priach,,2000,2.8,Y,Y,N,1061,,
FCAT-B3,Aniseto-Caucho,B,29/11/22,1,C,R221,priach,priach,,2000,NA,N,N,Y,1056,,
FCAT-B3,Aniseto-Caucho,B,29/11/22,1,D,R222,priach,priach,,2000,NA,N,N,Y,1056,,
FCAT-B3,Aniseto-Caucho,B,29/11/22,2,A,1065,priach,priach,,2000,2.9,Y,Y,N,1052,,
FCAT-B3,Aniseto-Caucho,B,29/11/22,2,A,1066,priach,priach,,2000,4.0,Y,Y,N,1066,,
FCAT-B3,Aniseto-Caucho,B,29/11/22,2,C,R223,priach,priach,,2000,NA,N,N,Y,1054,,
FCAT-B3,Aniseto-Caucho,B,29/11/22,2,D,1067,priach,priach,,2000,2.6,Y,Y,N,1056,,
FCAT-B3,Aniseto-Caucho,B,29/11/22,2,D,1068,priach,priach,,2000,3.0,Y,Y,N,1054,,
FCAT-B3,Aniseto-Caucho,B,29/11/22,3,B,1069,priach,priach,,2000,2.5,Y,Y,N,1061,,
FCAT-B3,Aniseto-Caucho,B,29/11/22,3,C,1070,pri?,pri?,,2000,4.0,Y,Y,N,1070,colectado,No sabe que es el Guayasamin
FCAT-B3,Aniseto-Caucho,B,29/11/22,3,D,1071,pri?,pri?,,2000,2.1,Y,Y,N,1071,colectado,P. walkeri o nietoi
PV-N,Aniseto-Caucho,N,30/11/22,1,A,1072,priach,priach,,0200,4.2,Y,Y,N,1072,,
PV-N,Aniseto-Caucho,N,30/11/22,1,A,1073,priach,priach,,0200,2.7,Y,Y,N,1072,,
PV-N,Aniseto-Caucho,N,30/11/22,1,B,1074,priach,priach,,0200,2.6,Y,Y,N,1072,,
PV-N,Aniseto-Caucho,N,30/11/22,2,A,1075,priach,priach,,0200,2.6,Y,Y,N,1072,,
PV-N,Aniseto-Caucho,N,30/11/22,2,B,1076,priach,priach,,0200,2.0,Y,Y,N,1076,,
PV-N,Aniseto-Caucho,N,30/11/22,2,B,1077,priach,priach,,0200,2.5,Y,Y,N,1077,,
PV-N,Aniseto-Caucho,N,30/11/22,2,C,1078,pri?,pri?,,0200,2.5,Y,Y,N,1078,colectado,
PV-N,Aniseto-Caucho,N,30/11/22,2,C,1079,priach,priach,,0200,4.0,Y,Y,N,1072,,
PV-N,Aniseto-Caucho,N,30/11/22,3,A,R224,priach,priach,,0200,NA,N,N,Y,1077,,
PV-N,Aniseto-Caucho,N,30/11/22,3,C,1080,priach,priach,,0200,4.0,Y,Y,N,1076,,
PV-N,Aniseto-Caucho,N,30/11/22,3,D,1081,priach,priach,,0200,3.5,Y,Y,N,1072,,
PV-N,Aniseto-Caucho,N,30/11/22,4,A,1082,priach,priach,,2000 + 0200,4.0,Y,Y,N,1076,,
PV-N,Aniseto-Caucho,N,30/11/22,4,B,1083,priach,priach,,0200,2.5,Y,Y,N,1072,,
PV-N,Aniseto-Caucho,N,30/11/22,4,B,1084,priach,priach,,0200,2.7,Y,Y,N,1084,,
PV-N,Aniseto-Caucho,N,30/11/22,4,B,1085,priach,priach,,0200,2.7,Y,Y,N,1084,,
PV-N,Aniseto-Caucho,N,30/11/22,4,B,R225,rhihor,rhihor,,0200,NA,N,N,Y,R225,,
PV-N,Aniseto-Caucho,N,30/11/22,4,C,R226,priach,priach,,0200,NA,N,N,Y,1084,,
PV-N,Aniseto-Caucho,N,30/11/22,4,D,1086,priach,priach,,0200,2.5,Y,Y,N,1076,,
FCAT-B3,Aniseto-Caucho,B,01/12/22,1,A,1087,priach,priach,,2000,2.8,Y,Y,N,1087,,
FCAT-B3,Aniseto-Caucho,B,01/12/22,1,A,R227,priach,priach,,2000,NA,N,N,Y,R227,,
FCAT-B3,Aniseto-Caucho,B,01/12/22,1,B,R228,priach,priach,,2000,NA,N,N,Y,1087,,
FCAT-B3,Aniseto-Caucho,B,01/12/22,2,B,1088,priach,priach,,2000,3.5,Y,Y,N,1087,,
FCAT-B3,Aniseto-Caucho,B,01/12/22,2,B,1089,priach,priach,,2000,3.8,Y,Y,N,1089,,
FCAT-B3,Aniseto-Caucho,B,01/12/22,2,D,1090,priach,priach,,2000,4.0,Y,Y,N,1087,,
FCAT-B3,Aniseto-Caucho,B,01/12/22,3,B,R229,priach,priach,,2000,NA,N,N,Y,R227,,
FCAT-B3,Aniseto-Caucho,B,01/12/22,3,C,1091,priach,priach,,2000,3.5,Y,Y,N,1087,,
FCAT-B3,Aniseto-Caucho,B,01/12/22,4,A,R230,priach,priach,,2000,NA,N,N,Y,R230,,
FCAT-B3,Aniseto-Caucho,B,01/12/22,4,A,1092,priach,priach,,2000,3.0,Y,Y,N,1087,,
FCAT-B3,Aniseto-Caucho,B,01/12/22,4,A,R231,priach,priach,,2000,NA,N,N,Y,1089,,
FCAT-B3,Aniseto-Caucho,B,01/12/22,4,A,1093,barpul,barpul,,2000,2.5,Y,Y,N,1093,,
FCAT-B3,Aniseto-Caucho,B,01/12/22,4,A,1094,barpul,barpul,,2000,2.7,Y,Y,N,1093,,
FCAT-B3,Aniseto-Caucho,B,01/12/22,4,A,1095,barpul,barpul,,2000,2.0,Y,Y,N,1093,,
FCAT-B3,Aniseto-Caucho,B,01/12/22,4,C,1096,pri?,pri?,,2000,2.5,Y,Y,N,1096,colectado,
FCAT-B3,Aniseto-Caucho,B,01/12/22,4,C,1097,priach,priach,,2000,4.2,Y,Y,N,1087,,
FCAT-B3,Aniseto-Caucho,B,01/12/22,4,D,R232,priach,priach,,2000,NA,N,N,Y,1087,,
FCAT-B3,Aniseto-Caucho,B,01/12/22,4,D,1098,priach,priach,,2000,3.5,Y,Y,N,1087,,
VC-V,Aniseto-Caucho,V,01/12/22,1,A,1099,priach,priach,,0500,2.6,Y,Y,N,1087,,
VC-V,Aniseto-Caucho,V,01/12/22,1,A,1100,priach,priach,,0500,3.0,Y,Y,N,1100,,
VC-V,Aniseto-Caucho,V,01/12/22,1,A,1101,priach,priach,,0500,3.5,Y,Y,N,1101,,
VC-V,Aniseto-Caucho,V,01/12/22,1,C,R233,pri?,pri?,,0500,NA,N,N,Y,R233,colectado,
VC-V,Aniseto-Caucho,V,01/12/22,1,C,1102,priach,priach,,0500,3.0,Y,Y,N,1089,,
VC-V,Aniseto-Caucho,V,01/12/22,1,D,R234,barpul,barpul,,0500,NA,N,N,Y,1093,,
VC-V,Aniseto-Caucho,V,01/12/22,2,A,1103,priach,priach,,0500,2.5,Y,Y,N,1089,,
VC-V,Aniseto-Caucho,V,01/12/22,2,D,1104,priach,priach,,0500,3.0,Y,Y,N,R227,,
VC-V,Aniseto-Caucho,V,01/12/22,3,A,R235,priach,priach,,0500,NA,N,N,Y,1087,,
VC-V,Aniseto-Caucho,V,01/12/22,3,A,1105,priach,priach,,0500,3.0,Y,Y,N,R230,,
VC-V,Aniseto-Caucho,V,01/12/22,3,A,1106,priach,priach,,0500,2.6,Y,Y,N,1100,,
VC-V,Aniseto-Caucho,V,01/12/22,3,C,R236,priach,priach,,0500,NA,N,N,Y,1087,,
VC-V,Aniseto-Caucho,V,01/12/22,3,C,R237,priach,priach,,0500,NA,N,N,Y,1087,,
VC-V,Aniseto-Caucho,V,01/12/22,4,A,1107,priach,priach,,0500,2.9,Y,Y,N,1087,,
VC-V,Aniseto-Caucho,V,01/12/22,4,A,R238,priach,priach,,0500,NA,N,N,Y,1089,,
VC-V,Aniseto-Caucho,V,01/12/22,4,B,R239,priach,priach,,0500,NA,N,N,Y,R227,,
VC-V,Aniseto-Caucho,V,01/12/22,4,B,R240,priach,priach,,0500,NA,N,N,Y,1089,,
VC-V,Aniseto-Caucho,V,01/12/22,4,C,R241,priach,priach,,0500,NA,N,N,Y,1087,,
VC-V,Aniseto-Caucho,V,01/12/22,4,C,R242,priach,priach,,0500,NA,N,N,Y,1100,,
PV-N,Aniseto-Caucho,N,02/12/22,1,A,1108,priach,priach,,0200,4.0,Y,Y,N,1108,,
PV-N,Aniseto-Caucho,N,02/12/22,1,B,1109,priach,priach,,0200,2.5,Y,Y,N,1109,,
PV-N,Aniseto-Caucho,N,02/12/22,1,B,R243,priach,priach,,0200,NA,N,N,Y,1109,,
PV-N,Aniseto-Caucho,N,02/12/22,1,B,R244,priach,priach,,0200,NA,N,N,Y,1108,,
PV-N,Aniseto-Caucho,N,02/12/22,2,A,1110,priach,priach,,0200,4.0,Y,Y,N,1110,,
PV-N,Aniseto-Caucho,N,02/12/22,2,B,R245,priach,priach,,0200,NA,N,N,Y,1110,,
PV-N,Aniseto-Caucho,N,02/12/22,3,C,1111,priach,priach,,0200,2.5,Y,Y,N,1110,,
PV-N,Aniseto-Caucho,N,02/12/22,3,C,1112,priach,priach,,0200,2.7,Y,Y,N,1110,,
PV-N,Aniseto-Caucho,N,02/12/22,3,C,R246,priach,priach,,0200,NA,N,N,Y,R246,,
PV-N,Aniseto-Caucho,N,02/12/22,4,A,1113,priach,priach,,0200,3.9,Y,Y,N,1108,,
PV-N,Aniseto-Caucho,N,02/12/22,4,B,1114,priach,priach,,0200,2.0,Y,Y,N,R246,,
VC-C,Aniseto-Caucho,C,02/12/22,4,D,1115,priach,priach,,0300,4.0,Y,Y,N,1110,,
FCAT-V1,Estacion,V,09/01/23,1,A,1116,priach,priach,,2000,3.0,Y,Y,N,1116,,
FCAT-V1,Estacion,V,09/01/23,1,C,1117,priach,priach,,2000,2.8,Y,Y,N,1117,,
FCAT-V1,Estacion,V,09/01/23,1,D,1118,oopsyl,oopsyl,,2000,3.1,Y,Y,N,1118,,
FCAT-V1,Estacion,V,09/01/23,2,B,R247,priach,priach,,2000,NA,N,N,Y,R247,,
FCAT-V1,Estacion,V,09/01/23,2,B,1119,priach,priach,,2000,2.7,Y,Y,N,1119,,
FCAT-V1,Estacion,V,09/01/23,2,C,R248,priach,priach,,2000,NA,N,N,Y,1116,,
FCAT-V1,Estacion,V,09/01/23,2,C,R249,oopsyl,oopsyl,,2000,NA,N,N,Y,1118,,
FCAT-V1,Estacion,V,09/01/23,3,A,R250,priach,priach,,2000,NA,N,N,Y,R247,,
FCAT-V1,Estacion,V,09/01/23,3,A,1120,boaboa,boaboa,,2000,8.5,Y,Y,N,1120,,
FCAT-V1,Estacion,V,09/01/23,3,C,1121,priach,priach,,2000,3.1,Y,Y,N,R247,,
FCAT-V1,Estacion,V,09/01/23,4,A,1122,priach,priach,,2000,2.7,Y,Y,N,1119,,
FCAT-V1,Estacion,V,09/01/23,4,B,1123,oopsyl,oopsyl,,2000,2.8,Y,Y,N,1118,,
FCAT-V1,Estacion,V,09/01/23,4,C,R251,oopsyl,oopsyl,,2000,NA,N,N,Y,1118,,
FCAT-B1,Estacion,B,09/01/23,1,A,1124,lepper,lepper,,0500,8.1,Y,Y,N,1124,,
FCAT-B1,Estacion,B,09/01/23,2,A,1125,priach,priach,,0500,3.2,Y,Y,N,1119,,
FCAT-B1,Estacion,B,09/01/23,3,C,1126,priach,priach,,0500,2.7,Y,Y,N,1126,,
JZ-C,Estacion,C,10/01/23,1,B,1127,priach,priach,,0005,3.7,Y,Y,N,1127,,
JZ-C,Estacion,C,10/01/23,1,D,1128,priach,priach,,0005,2.5,Y,Y,N,1127,,
JZ-C,Estacion,C,10/01/23,2,B,1129,lepmel,lepmel,,0005,5.0,Y,Y,N,1129,,
JZ-C,Estacion,C,10/01/23,2,D,1130,priach,priach,,0005,3.1,Y,Y,N,1130,,
JZ-C,Estacion,C,10/01/23,3,A,1131,priach,priach,,0005,2.0,Y,Y,N,1131,,
JZ-C,Estacion,C,10/01/23,3,B,1132,priach,priach,,0005,3.5,Y,Y,N,1130,,
JZ-C,Estacion,C,10/01/23,4,A,1133,lepmel,lepmel,,0005,6.0,Y,Y,N,1129,,
JZ-C,Estacion,C,10/01/23,4,A,1134,rhihor,rhihor,,0005,10.2,Y,Y,N,1134,,
JZ-C,Estacion,C,10/01/23,4,B,1135,priach,priach,,0005,2.9,Y,Y,N,1135,,
JZ-C,Estacion,C,10/01/23,4,B,1136,lepmel,lepmel,,0005,4.5,Y,Y,N,1129,,
JZ-C,Estacion,C,10/01/23,4,C,1137,priach,priach,,0005,4.0,Y,Y,N,1135,,
JZ-N,Estacion,N,10/01/23,1,B,1138,lepmel,lepmel,,0020,5.5,Y,Y,N,1129,,
JZ-N,Estacion,N,10/01/23,1,B,1139,priach,priach,,0020,3.8,Y,Y,N,1127,,
JZ-N,Estacion,N,10/01/23,1,B,1140,lepmel,lepmel,,0020,5.2,Y,Y,N,1129,,
JZ-N,Estacion,N,10/01/23,1,D,1141,pri?,pri?,Pristimantis sp.,0020,3.1,Y,Y,N,1141,colectado,
JZ-N,Estacion,N,10/01/23,2,A,1142,priach,priach,,0020,2.7,Y,Y,N,1135,,
JZ-N,Estacion,N,10/01/23,2,C,1143,prisub,pri?,,0020,2.0,Y,Y,N,1143,,
JZ-N,Estacion,N,10/01/23,4,A,1144,priach,priach,,0020,3.5,Y,Y,N,1130,,
JZ-N,Estacion,N,10/01/23,4,C,1145,priach,priach,,0020,2.5,Y,Y,N,1135,,
JZ-N,Estacion,N,10/01/23,4,C,1146,priach,priach,,0020,3.0,Y,Y,N,1130,,
JZ-N,Estacion,N,10/01/23,4,D,1147,priach,priach,,0020,2.7,Y,Y,N,1127,,
JZ-N,Estacion,N,10/01/23,4,D,1148,priach,priach,,0020,4.5,Y,Y,N,1135,,
FCAT-V1,Estacion,V,11/01/23,1,A,1149,priach,priach,,2000,3.2,Y,Y,N,1149,,
FCAT-V1,Estacion,V,11/01/23,1,B,1150,priach,priach,,2000,1.0,Y,Y,N,1149,,
FCAT-V1,Estacion,V,11/01/23,1,C,1151,priach,priach,,2000,3.0,Y,Y,N,1151,,
FCAT-V1,Estacion,V,11/01/23,1,C,R252,priach,priach,,2000,NA,N,N,Y,R252,,
FCAT-V1,Estacion,V,11/01/23,2,A,1152,priach,priach,,2000,1.0,Y,Y,N,1149,,
FCAT-V1,Estacion,V,11/01/23,2,B,1153,rhiala,rhiala,,2000,4.5,Y,Y,N,1153,,
FCAT-V1,Estacion,V,11/01/23,2,B,1154,priach,priach,,2000,2.5,Y,Y,N,R252,,
FCAT-V1,Estacion,V,11/01/23,2,B,R253,boaboa,boaboa,,2000,NA,N,N,Y,R253,,
FCAT-V1,Estacion,V,11/01/23,3,A,1155,priach,priach,,2000,3.5,Y,Y,N,1151,,
FCAT-V1,Estacion,V,11/01/23,4,A,1156,priach,priach,,2000,3.0,Y,Y,N,1156,,
FCAT-V1,Estacion,V,11/01/23,4,B,R254,oopsyl,oopsyl,,2000,NA,N,N,Y,R254,,
FCAT-V1,Estacion,V,11/01/23,4,C,1157,priach,priach,,2000,3.1,Y,Y,N,1149,,
FCAT-V1,Estacion,V,11/01/23,4,C,1158,priach,priach,,2000,3.0,Y,Y,N,1151,,
FCAT-B1,Estacion,B,11/01/23,2,C,1159,priach,priach,,0500,3.5,Y,Y,N,1159,,
FCAT-B1,Estacion,B,11/01/23,3,B,1160,priach,priach,,0500,2.8,Y,Y,N,1149,,
FCAT-B1,Estacion,B,11/01/23,3,C,R255,priach,priach,,0500,NA,N,N,Y,1156,,
JZ-C,Estacion,C,12/01/23,2,A,R256,priach,priach,,0005,NA,N,N,Y,R256,,
JZ-C,Estacion,C,12/01/23,2,B,1161,priach,priach,,0005,2.6,Y,Y,N,R256,,"believe photos were mixed up, fixed"
JZ-C,Estacion,C,12/01/23,2,B,1162,prisub,pri?,,0005,2.8,Y,Y,N,1162,,"believe photos were mixed up, fixed"
JZ-C,Estacion,C,12/01/23,2,B,1163,priach,priach,,0005,2.3,Y,Y,N,1163,,
JZ-C,Estacion,C,12/01/23,3,B,R257,priach,priach,,0005,NA,N,N,Y,R256,,
JZ-C,Estacion,C,12/01/23,4,A,1164,priach,priach,,0005,2.3,Y,Y,N,R256,,
JZ-N,Estacion,N,12/01/23,1,A,1165,priach,priach,,0020,4.0,Y,Y,N,1163,,
JZ-N,Estacion,N,12/01/23,1,C,1166,agaspu,agaspu,,0020,9.2,Y,Y,N,1166,colectado,Agalychnis spurrelli
JZ-N,Estacion,N,12/01/23,1,D,1167,priach,priach,,0020,3.0,Y,Y,N,1167,,
JZ-N,Estacion,N,12/01/23,2,D,1168,priach,priach,,0020,3.0,Y,Y,N,1167,,
JZ-N,Estacion,N,12/01/23,3,A,R257,priach,priach,,0020,NA,N,N,Y,1163,,
JZ-N,Estacion,N,12/01/23,4,A,1169,priach,priach,,0020,2.8,Y,Y,N,1163,,
FCAT-V1,Estacion,V,13/01/23,1,D,R258,priach,priach,,2000,NA,N,N,Y,R258,,
FCAT-V1,Estacion,V,13/01/23,2,A,R259,priach,priach,,2000,NA,N,N,Y,R258,,
FCAT-V1,Estacion,V,13/01/23,2,A,1170,priach,priach,,2000,2.6,Y,Y,N,1170,,
FCAT-V1,Estacion,V,13/01/23,2,C,R260,oopsyl,oopsyl,,2000,NA,N,N,Y,R260,,
FCAT-V1,Estacion,V,13/01/23,2,C,R261,priach,priach,,2000,NA,N,N,Y,1170,,
FCAT-V1,Estacion,V,13/01/23,2,C,1171,oopsyl,oopsyl,,2000,2.6,Y,Y,N,R260,,
FCAT-V1,Estacion,V,13/01/23,3,A,R262,priach,priach,,2000,NA,N,N,Y,R258,,
FCAT-V1,Estacion,V,13/01/23,3,C,1172,priach,priach,,2000,2.6,Y,Y,N,1172,,
FCAT-V1,Estacion,V,13/01/23,3,D,R263,priach,priach,,2000,NA,N,N,Y,1170,,
FCAT-V1,Estacion,V,13/01/23,3,D,1173,rhihor,rhihor,,2000,10.0,Y,Y,N,1173,,
FCAT-V1,Estacion,V,13/01/23,4,A,R264,priach,priach,,2000,NA,N,N,Y,R264,,
FCAT-V1,Estacion,V,13/01/23,4,B,1174,oopsyl,oopsyl,,2000,2.6,Y,Y,N,R260,,
FCAT-V1,Estacion,V,13/01/23,4,B,R265,oopsyl,oopsyl,,2000,NA,N,N,Y,R260,,
FCAT-V1,Estacion,V,13/01/23,4,B,1175,priach,priach,,2000,3.2,Y,Y,N,1172,,
FCAT-V1,Estacion,V,13/01/23,4,B,R266,priach,priach,,2000,NA,N,N,Y,1172,,
FCAT-B1,Estacion,B,13/01/23,1,C,1176,priach,priach,,0500,2.8,Y,Y,N,R258,,
FCAT-B1,Estacion,B,13/01/23,2,B,1177,primur,pri?,,0500,2.4,Y,Y,N,1177,,
FCAT-B1,Estacion,B,13/01/23,2,B,1178,primur,pri?,,0500,4.3,Y,Y,N,1177,,
FCAT-B1,Estacion,B,13/01/23,2,C,1179,primur,pri?,,0500,2.0,Y,Y,N,1177,,
FCAT-B1,Estacion,B,13/01/23,2,C,1180,priach,priach,,0500,3.7,Y,Y,N,R258,,
FCAT-B1,Estacion,B,13/01/23,2,C,1181,priach,priach,,0500,2.8,Y,Y,N,1181,,
FCAT-B1,Estacion,B,13/01/23,2,D,1182,priach,priach,,0500,2.7,Y,Y,N,R258,,
FCAT-B1,Estacion,B,13/01/23,2,D,1183,priach,priach,,0500,3.0,Y,Y,N,1181,,
FCAT-B1,Estacion,B,13/01/23,3,C,R267,priach,priach,,0500,NA,N,N,Y,1172,,
FCAT-B1,Estacion,B,13/01/23,3,C,1184,priach,priach,,0500,3.0,Y,Y,N,R258,,
FCAT-B1,Estacion,B,13/01/23,4,C,1185,priach,priach,,0500,2.8,Y,Y,N,1181,,
FCAT-B1,Estacion,B,13/01/23,4,C,1186,primur,pri?,,0500,3.0,Y,Y,N,1177,colectado,
JZ-C,Estacion,C,14/01/23,1,C,1187,priach,priach,,0005,3.5,Y,Y,N,1187,,
JZ-C,Estacion,C,14/01/23,1,C,1188,rhiala,rhiala,,0005,2.3,Y,Y,N,1188,,
JZ-C,Estacion,C,14/01/23,1,D,R268,priach,priach,,0005,NA,N,N,Y,1187,,
JZ-C,Estacion,C,14/01/23,1,D,1189,priach,priach,,0005,3.6,Y,Y,N,1189,,
JZ-C,Estacion,C,14/01/23,2,B,R269,priach,priach,,0005,NA,N,N,Y,1187,,
JZ-C,Estacion,C,14/01/23,2,C,1190,priach,priach,,0005,2.7,Y,Y,N,1190,,
JZ-C,Estacion,C,14/01/23,3,B,R270,priach,priach,,0005,NA,N,N,Y,1190,,
JZ-C,Estacion,C,14/01/23,3,C,1191,priach,priach,,0005,2.4,Y,Y,N,1190,,
JZ-C,Estacion,C,14/01/23,3,C,R271,priach,priach,,0005,NA,N,N,Y,1190,,
JZ-C,Estacion,C,14/01/23,4,A,R272,priach,priach,,0005,NA,N,N,Y,1187,,
JZ-N,Estacion,N,14/01/23,1,B,1192,priach,priach,,0020,3.6,Y,Y,N,1187,,
JZ-N,Estacion,N,14/01/23,2,A,R273,priach,priach,,0020,NA,N,N,Y,1187,,
JZ-N,Estacion,N,14/01/23,3,D,1193,priach,priach,,0020,4.0,Y,Y,N,1190,,
JZ-N,Estacion,N,14/01/23,3,D,1194,priach,priach,,0020,2.7,Y,Y,N,1187,,
JZ-N,Estacion,N,14/01/23,4,A,R274,priach,priach,,0020,NA,N,N,Y,1190,,
JZ-N,Estacion,N,14/01/23,4,C,1195,priach,priach,,0020,2.6,Y,Y,N,1190,,
JZ-N,Estacion,N,14/01/23,4,D,1196,priach,priach,,0020,2.5,Y,Y,N,1196,,bonito patron!
FCAT-B2,Estacion,B,16/01/23,1,A,1197,priach,,priach,0040,2.7,Y,Y,N,1197,,
FCAT-B2,Estacion,B,16/01/23,1,B,1198,oopsyl,,oopsyl,0040,2.7,Y,Y,N,1198,,
FCAT-B2,Estacion,B,16/01/23,1,B,1199,priach,,priach,0040,3.0,Y,Y,N,1199,,
FCAT-B2,Estacion,B,16/01/23,1,C,1200,epibou,,epibou,0040,1.8,Y,Y,N,1200,,
FCAT-B2,Estacion,B,16/01/23,1,D,1201,prisub,,prisub,0040,2.6,Y,Y,N,1201,,
FCAT-B2,Estacion,B,16/01/23,2,D,1202,epibou,,,0040,1.9,Y,Y,N,1200,,
FCAT-B2,Estacion,B,16/01/23,3,A,1203,lepven,,lepven,0040,5.5,Y,Y,N,1203,,
FCAT-B2,Estacion,B,16/01/23,3,C,1204,epibou,,,0040,1.6,Y,Y,N,1200,,
FCAT-B2,Estacion,B,16/01/23,4,A,1205,priach,,priach,0040,3.1,Y,Y,N,1205,,
FCAT-B2,Estacion,B,16/01/23,4,A,1206,priach,,,0040,3.0,Y,Y,N,1205,,
FCAT-V2,Estacion,V,16/01/23,1,C,1207,priach,,priach,0030,3.0,Y,Y,N,1207,,
FCAT-V2,Estacion,V,16/01/23,2,A,R275,priach,,,0030,NA,N,N,Y,1197,,
FCAT-V2,Estacion,V,16/01/23,2,B,1208,priach,,,0030,3.0,Y,Y,N,1207,,
FCAT-V2,Estacion,V,16/01/23,2,D,1209,priach,,,0030,2.5,Y,Y,N,1205,,
FCAT-V2,Estacion,V,16/01/23,3,A,1210,priach,,,0030,3.0,Y,Y,N,1205,,
FCAT-V2,Estacion,V,16/01/23,3,A,1211,priach,,,0030,3.1,Y,Y,N,1199,,
FCAT-V2,Estacion,V,16/01/23,3,B,1212,oopsyl,,,0030,2.8,Y,Y,N,1198,,
FCAT-V2,Estacion,V,16/01/23,4,C,1213,priach,,priach,0030,3.6,Y,Y,N,1213,,
FCAT-V2,Estacion,V,16/01/23,4,C,1214,priach,,,0030,3.0,Y,Y,N,1205,,
FCAT-V2,Estacion,V,16/01/23,4,D,1215,oopsyl,,,0030,2.8,Y,Y,N,1198,,
JZJ-C,Estacion,C,17/01/23,1,A,R276,priach,,priach,0300,NA,N,N,Y,R276,,
JZJ-C,Estacion,C,17/01/23,1,B,1216,barpul,,barpul,0300,2.5,Y,Y,N,1216,,
JZJ-C,Estacion,C,17/01/23,1,D,1217,priach,,,0300,3.2,Y,Y,N,R276,,
AL-N,Estacion,N,17/01/23,1,A,1218,priach,,priach,0200,3.0,Y,Y,N,1218,,
AL-N,Estacion,N,17/01/23,4,B,1219,priach,,,0200,2.7,Y,Y,N,R276,,
FCAT-B2,Estacion,B,18/01/23,1,A,1220,priach,,priach,0040,3.3,Y,Y,N,1220,,
FCAT-B2,Estacion,B,18/01/23,2,A,1221,pri?,,pri,0040,4.2,Y,Y,N,1221,,P. muricatus para D&J
FCAT-B2,Estacion,B,18/01/23,2,B,1222,pri?,,pri,0040,4.0,Y,Y,N,1221,,P. muricatus para D&J
FCAT-B2,Estacion,B,18/01/23,2,B,1223,priach,,,0040,2.7,Y,Y,N,1220,,
FCAT-B2,Estacion,B,18/01/23,2,D,1224,epibou,,epibou,0040,1.1,Y,Y,N,1224,,
