"","Sitio","Grupo","Tipo","Fecha","Transecto","Bloque","Numero","SHJ_ID","FVE_ID","DFM_ID","Final_ID","Codigo","Largo","Swab","Dedo","Recap","Foto","Muerto","Notas","...20","sample_date","year"
"1034","PV-N","Aniseto-Caucho","N","28/11/22",1,"B","1035","priach","priach","priach","priach","200",2.7,"Y","Y","N","1031",NA,NA,NA,2022-11-28,"2022"
"1035","PV-N","Aniseto-Caucho","N","28/11/22",1,"B","1036","priach","priach","priach","priach","200",3.6,"Y","Y","N","1031",NA,NA,NA,2022-11-28,"2022"
"1036","PV-N","Aniseto-Caucho","N","28/11/22",1,"B","1037","priach","priach","priach","priach","200",2.6,"Y","Y","N","1031",NA,NA,NA,2022-11-28,"2022"
"1037","PV-N","Aniseto-Caucho","N","28/11/22",1,"B","1038","priach","priach","priach","priach","200",2.6,"Y","Y","N","1038",NA,NA,NA,2022-11-28,"2022"
"1038","PV-N","Aniseto-Caucho","N","28/11/22",2,"A","1039","priach","priach","priach","priach","200",3.1,"Y","Y","N","1039",NA,NA,NA,2022-11-28,"2022"
"1039","PV-N","Aniseto-Caucho","N","28/11/22",3,"A","1040","priach","priach","priach","priach","200",3.5,"Y","Y","N","1039",NA,NA,NA,2022-11-28,"2022"
"1040","PV-N","Aniseto-Caucho","N","28/11/22",3,"A","1041","priach","priach","priach","priach","200",3.7,"Y","Y","N","1041",NA,NA,NA,2022-11-28,"2022"
"1041","PV-N","Aniseto-Caucho","N","28/11/22",3,"B","1042","priach","priach","priach","priach","200",2.8,"Y","Y","N","1042",NA,NA,NA,2022-11-28,"2022"
"1042","PV-N","Aniseto-Caucho","N","28/11/22",3,"C","1043","barpul","barpul","barpul","barpul","200",2.6,"Y","Y","N","1043",NA,NA,NA,2022-11-28,"2022"
"1043","PV-N","Aniseto-Caucho","N","28/11/22",3,"C","1044","priach","priach","priach","priach","200",2.7,"Y","Y","N","1031",NA,NA,NA,2022-11-28,"2022"
"1044","PV-N","Aniseto-Caucho","N","28/11/22",3,"C","1045","priach","priach","priach","priach","200",2.6,"Y","Y","N","1031",NA,NA,NA,2022-11-28,"2022"
"1045","PV-N","Aniseto-Caucho","N","28/11/22",4,"A","1046","priach","priach","priach","priach","200",2.9,"Y","Y","N","1038",NA,NA,NA,2022-11-28,"2022"
"1046","PV-N","Aniseto-Caucho","N","28/11/22",4,"B","1047","priach","priach","priach","priach","2000 + 0200",2.6,"Y","Y","N","1039",NA,NA,NA,2022-11-28,"2022"
"1047","PV-N","Aniseto-Caucho","N","28/11/22",4,"C","1048","pri?","pri?","priwal","priwal","200",1.5,"Y","Y","N","1048",NA,"pata amarilla",NA,2022-11-28,"2022"
"1048","PV-N","Aniseto-Caucho","N","28/11/22",4,"C","1049","rhihor","rhi?","rhihor","rhihor","200",9.6,"Y","Y","N","1049",NA,NA,NA,2022-11-28,"2022"
"1049","VC-C","Aniseto-Caucho","C","28/11/22",4,"D","1050","priach","priach","priach","priach","300",2.6,"Y","Y","N","1032",NA,NA,NA,2022-11-28,"2022"
"1050","VC-C","Aniseto-Caucho","C","28/11/22",4,"D","1051","boaboa","boaboa","boaros","boaros","300",7.5,"Y","Y","N","1051",NA,"DFM: Boana rosenbergi",NA,2022-11-28,"2022"
"1051","VC-N","Aniseto-Caucho","N","29/11/22",1,"A","1052","priach","priach","priacha","priach","500",2.7,"Y","Y","N","1052",NA,NA,NA,2022-11-29,"2022"
"1052","VC-N","Aniseto-Caucho","N","29/11/22",1,"A","1053","pri?","pri?","priwal","priwal","500",2,"Y","Y","N","1053","colectado","P. walkeri o nietoi",NA,2022-11-29,"2022"
"1053","VC-N","Aniseto-Caucho","N","29/11/22",1,"B","1054","priach","priach","priacha","priach","500",4,"Y","Y","N","1054",NA,NA,NA,2022-11-29,"2022"
"1054","VC-N","Aniseto-Caucho","N","29/11/22",1,"D","1055","pri?","pri?","priwal","priwal","500",2.5,"Y","Y","N","1053",NA,"mismo como 1053; P. walkeri o nietoi",NA,2022-11-29,"2022"
"1055","VC-N","Aniseto-Caucho","N","29/11/22",1,"D","1056","priach","priach","priach","priach","500",2.6,"Y","Y","N","1056",NA,NA,NA,2022-11-29,"2022"
"1056","VC-N","Aniseto-Caucho","N","29/11/22",2,"D","1057","priach","priach","priach","priach","500",2.6,"Y","Y","N","1056",NA,NA,NA,2022-11-29,"2022"
"1057","VC-N","Aniseto-Caucho","N","29/11/22",3,"B","1058","priach","priach","priach","priach","500",3.5,"Y","Y","N","1054",NA,NA,NA,2022-11-29,"2022"
"1058","VC-N","Aniseto-Caucho","N","29/11/22",3,"C","1059","priach","priach","priach","priach","500",2.6,"Y","Y","N","1056",NA,NA,NA,2022-11-29,"2022"
"1059","VC-N","Aniseto-Caucho","N","29/11/22",3,"C","1060","priach","priach","priach","priach","500",3.6,"Y","Y","N","1052",NA,NA,NA,2022-11-29,"2022"
"1060","VC-N","Aniseto-Caucho","N","29/11/22",3,"C","1061","priach","priach","priach","priach","500",2.6,"Y","Y","N","1061",NA,NA,NA,2022-11-29,"2022"
"1061","VC-N","Aniseto-Caucho","N","29/11/22",3,"D","1062","priach","priach","priach","priach","500",4.5,"Y","Y","N","1062",NA,NA,NA,2022-11-29,"2022"
"1062","VC-N","Aniseto-Caucho","N","29/11/22",4,"A","1063","priach","priach","priach","priach","500",2.5,"Y","Y","N","1061",NA,NA,NA,2022-11-29,"2022"
"1063","FCAT-B3","Aniseto-Caucho","B","29/11/22",1,"A","1064","priach","priach","priach","priach","2000",2.8,"Y","Y","N","1061",NA,NA,NA,2022-11-29,"2022"
"1064","FCAT-B3","Aniseto-Caucho","B","29/11/22",2,"A","1065","priach","priach","priach","priach","2000",2.9,"Y","Y","N","1052",NA,NA,NA,2022-11-29,"2022"
"1065","FCAT-B3","Aniseto-Caucho","B","29/11/22",2,"A","1066","priach","priach","priach","priach","2000",4,"Y","Y","N","1066",NA,NA,NA,2022-11-29,"2022"
"1066","FCAT-B3","Aniseto-Caucho","B","29/11/22",2,"D","1067","priach","priach","priach","priach","2000",2.6,"Y","Y","N","1056",NA,NA,NA,2022-11-29,"2022"
"1067","FCAT-B3","Aniseto-Caucho","B","29/11/22",2,"D","1068","priach","priach","priach","priach","2000",3,"Y","Y","N","1054",NA,NA,NA,2022-11-29,"2022"
"1068","FCAT-B3","Aniseto-Caucho","B","29/11/22",3,"B","1069","priach","priach","priach","priach","2000",2.5,"Y","Y","N","1061",NA,NA,NA,2022-11-29,"2022"
"1069","FCAT-B3","Aniseto-Caucho","B","29/11/22",3,"C","1070","pri?","pri?","prisp","Sequence","2000",4,"Y","Y","N","1070","colectado","No sabe que es el Guayasamin",NA,2022-11-29,"2022"
"1070","FCAT-B3","Aniseto-Caucho","B","29/11/22",3,"D","1071","pri?","pri?","prisp","Sequence","2000",2.1,"Y","Y","N","1071","colectado","P. walkeri o nietoi",NA,2022-11-29,"2022"
"1071","PV-N","Aniseto-Caucho","N","30/11/22",1,"A","1072","priach","priach","priach","priach","200",4.2,"Y","Y","N","1072",NA,NA,NA,2022-11-30,"2022"
"1072","PV-N","Aniseto-Caucho","N","30/11/22",1,"A","1073","priach","priach","priach","priach","200",2.7,"Y","Y","N","1072",NA,NA,NA,2022-11-30,"2022"
"1073","PV-N","Aniseto-Caucho","N","30/11/22",1,"B","1074","priach","priach","priach","priach","200",2.6,"Y","Y","N","1072",NA,NA,NA,2022-11-30,"2022"
"1074","PV-N","Aniseto-Caucho","N","30/11/22",2,"A","1075","priach","priach","priach","priach","200",2.6,"Y","Y","N","1072",NA,NA,NA,2022-11-30,"2022"
"1075","PV-N","Aniseto-Caucho","N","30/11/22",2,"B","1076","priach","priach","priach","priach","200",2,"Y","Y","N","1076",NA,NA,NA,2022-11-30,"2022"
"1076","PV-N","Aniseto-Caucho","N","30/11/22",2,"B","1077","priach","priach","priach","priach","200",2.5,"Y","Y","N","1077",NA,NA,NA,2022-11-30,"2022"
"1077","PV-N","Aniseto-Caucho","N","30/11/22",2,"C","1078","pri?","pri?","priwal","priwal","200",2.5,"Y","Y","N","1078","colectado",NA,NA,2022-11-30,"2022"
"1078","PV-N","Aniseto-Caucho","N","30/11/22",2,"C","1079","priach","priach","priach","priach","200",4,"Y","Y","N","1072",NA,NA,NA,2022-11-30,"2022"
"1079","PV-N","Aniseto-Caucho","N","30/11/22",3,"C","1080","priach","priach","priach","priach","200",4,"Y","Y","N","1076",NA,NA,NA,2022-11-30,"2022"
"1080","PV-N","Aniseto-Caucho","N","30/11/22",3,"D","1081","priach","priach","priach","priach","200",3.5,"Y","Y","N","1072",NA,NA,NA,2022-11-30,"2022"
"1081","PV-N","Aniseto-Caucho","N","30/11/22",4,"A","1082","priach","priach","priach","priach","2000 + 0200",4,"Y","Y","N","1076",NA,NA,NA,2022-11-30,"2022"
"1082","PV-N","Aniseto-Caucho","N","30/11/22",4,"B","1083","priach","priach","barpul","barpul","200",2.5,"Y","Y","N","1072",NA,NA,NA,2022-11-30,"2022"
"1083","PV-N","Aniseto-Caucho","N","30/11/22",4,"B","1084","priach","priach","priach","priach","200",2.7,"Y","Y","N","1084",NA,NA,NA,2022-11-30,"2022"
"1084","PV-N","Aniseto-Caucho","N","30/11/22",4,"B","1085","priach","priach","priach","priach","200",2.7,"Y","Y","N","1084",NA,NA,NA,2022-11-30,"2022"
"1085","PV-N","Aniseto-Caucho","N","30/11/22",4,"D","1086","priach","priach","priach","priach","200",2.5,"Y","Y","N","1076",NA,NA,NA,2022-11-30,"2022"
"1086","FCAT-B3","Aniseto-Caucho","B","1/12/22",1,"A","1087","priach","priach","priach","priach","2000",2.8,"Y","Y","N","1087",NA,NA,NA,2022-12-01,"2022"
"1087","FCAT-B3","Aniseto-Caucho","B","1/12/22",2,"B","1088","priach","priach","priach","priach","2000",3.5,"Y","Y","N","1087",NA,NA,NA,2022-12-01,"2022"
"1088","FCAT-B3","Aniseto-Caucho","B","1/12/22",2,"B","1089","priach","priach","priach","priach","2000",3.8,"Y","Y","N","1089",NA,NA,NA,2022-12-01,"2022"
"1089","FCAT-B3","Aniseto-Caucho","B","1/12/22",2,"D","1090","priach","priach","priach","priach","2000",4,"Y","Y","N","1087",NA,NA,NA,2022-12-01,"2022"
"1090","FCAT-B3","Aniseto-Caucho","B","1/12/22",3,"C","1091","priach","priach","priach","priach","2000",3.5,"Y","Y","N","1087",NA,NA,NA,2022-12-01,"2022"
"1091","FCAT-B3","Aniseto-Caucho","B","1/12/22",4,"A","1092","priach","priach","priach","priach","2000",3,"Y","Y","N","1087",NA,NA,NA,2022-12-01,"2022"
"1092","FCAT-B3","Aniseto-Caucho","B","1/12/22",4,"A","1093","barpul","barpul","barpul","barpul","2000",2.5,"Y","Y","N","1093",NA,NA,NA,2022-12-01,"2022"
"1093","FCAT-B3","Aniseto-Caucho","B","1/12/22",4,"A","1094","barpul","barpul","barpul","barpul","2000",2.7,"Y","Y","N","1093",NA,NA,NA,2022-12-01,"2022"
"1094","FCAT-B3","Aniseto-Caucho","B","1/12/22",4,"A","1095","barpul","barpul","barpul","barpul","2000",2,"Y","Y","N","1093",NA,NA,NA,2022-12-01,"2022"
"1095","FCAT-B3","Aniseto-Caucho","B","1/12/22",4,"C","1096","pri?","pri?","pricfafr","Sequence","2000",2.5,"Y","Y","N","1096","colectado",NA,NA,2022-12-01,"2022"
"1096","FCAT-B3","Aniseto-Caucho","B","1/12/22",4,"C","1097","priach","priach","priach","priach","2000",4.2,"Y","Y","N","1087",NA,NA,NA,2022-12-01,"2022"
"1097","FCAT-B3","Aniseto-Caucho","B","1/12/22",4,"D","1098","priach","priach","priach","priach","2000",3.5,"Y","Y","N","1087",NA,NA,NA,2022-12-01,"2022"
"1098","VC-N","Aniseto-Caucho","N","1/12/22",1,"A","1099","priach","priach","priach","priach","500",2.6,"Y","Y","N","1087",NA,NA,NA,2022-12-01,"2022"
"1099","VC-N","Aniseto-Caucho","N","1/12/22",1,"A","1100","priach","priach","priach","priach","500",3,"Y","Y","N","1100",NA,NA,NA,2022-12-01,"2022"
"1100","VC-N","Aniseto-Caucho","N","1/12/22",1,"A","1101","priach","priach","priach","priach","500",3.5,"Y","Y","N","1101",NA,NA,NA,2022-12-01,"2022"
"1101","VC-N","Aniseto-Caucho","N","1/12/22",1,"C","1102","priach","priach","priach","priach","500",3,"Y","Y","N","1089",NA,NA,NA,2022-12-01,"2022"
"1102","VC-N","Aniseto-Caucho","N","1/12/22",2,"A","1103","priach","priach","priach","priach","500",2.5,"Y","Y","N","1089",NA,NA,NA,2022-12-01,"2022"
"1103","VC-N","Aniseto-Caucho","N","1/12/22",2,"D","1104","priach","priach","priach","priach","500",3,"Y","Y","N","R227",NA,NA,NA,2022-12-01,"2022"
"1104","VC-N","Aniseto-Caucho","N","1/12/22",3,"A","1105","priach","priach","priach","priach","500",3,"Y","Y","N","R230",NA,NA,NA,2022-12-01,"2022"
"1105","VC-N","Aniseto-Caucho","N","1/12/22",3,"A","1106","priach","priach","priach","priach","500",2.6,"Y","Y","N","1100",NA,NA,NA,2022-12-01,"2022"
"1106","VC-N","Aniseto-Caucho","N","1/12/22",4,"A","1107","priach","priach","priach","priach","500",2.9,"Y","Y","N","1087",NA,NA,NA,2022-12-01,"2022"
"1107","PV-N","Aniseto-Caucho","N","2/12/22",1,"A","1108","priach","priach","priach","priach","200",4,"Y","Y","N","1108",NA,NA,NA,2022-12-02,"2022"
"1108","PV-N","Aniseto-Caucho","N","2/12/22",1,"B","1109","priach","priach","priach","priach","200",2.5,"Y","Y","N","1109",NA,NA,NA,2022-12-02,"2022"
"1109","PV-N","Aniseto-Caucho","N","2/12/22",2,"A","1110","priach","priach","priach","priach","200",4,"Y","Y","N","1110",NA,NA,NA,2022-12-02,"2022"
"1110","PV-N","Aniseto-Caucho","N","2/12/22",3,"C","1111","priach","priach","priach","priach","200",2.5,"Y","Y","N","1110",NA,NA,NA,2022-12-02,"2022"
"1111","PV-N","Aniseto-Caucho","N","2/12/22",3,"C","1112","priach","priach","priach","priach","200",2.7,"Y","Y","N","1110",NA,NA,NA,2022-12-02,"2022"
"1112","PV-N","Aniseto-Caucho","N","2/12/22",4,"A","1113","priach","priach","priach","priach","200",3.9,"Y","Y","N","1108",NA,NA,NA,2022-12-02,"2022"
"1113","PV-N","Aniseto-Caucho","N","2/12/22",4,"B","1114","priach","priach","priach","priach","200",2,"Y","Y","N","R246",NA,NA,NA,2022-12-02,"2022"
"1114","VC-C","Aniseto-Caucho","C","2/12/22",4,"D","1115","priach","priach","priach","priach","300",4,"Y","Y","N","1110",NA,NA,NA,2022-12-02,"2022"
"1115","FCAT-V1","Estacion","V","9/1/23",1,"A","1116","priach","priach","priach","priach","2000",3,"Y","Y","N","1116",NA,NA,NA,2023-01-09,"2023"
"1116","FCAT-V1","Estacion","V","9/1/23",1,"C","1117","priach","priach","priach","priach","2000",2.8,"Y","Y","N","1117",NA,NA,NA,2023-01-09,"2023"
"1117","FCAT-V1","Estacion","V","9/1/23",1,"D","1118","oopsyl","oopsyl","oopsyl","oopsyl","2000",3.1,"Y","Y","N","1118",NA,NA,NA,2023-01-09,"2023"
"1118","FCAT-V1","Estacion","V","9/1/23",2,"B","1119","priach","priach","priach","priach","2000",2.7,"Y","Y","N","1119",NA,NA,NA,2023-01-09,"2023"
"1119","FCAT-V1","Estacion","V","9/1/23",3,"A","1120","boaboa","boaboa","boaboa","boaboa","2000",8.5,"Y","Y","N","1120",NA,NA,NA,2023-01-09,"2023"
"1120","FCAT-V1","Estacion","V","9/1/23",3,"C","1121","priach","priach","priach","priach","2000",3.1,"Y","Y","N","R247",NA,NA,NA,2023-01-09,"2023"
"1121","FCAT-V1","Estacion","V","9/1/23",4,"A","1122","priach","priach","priach","priach","2000",2.7,"Y","Y","N","1119",NA,NA,NA,2023-01-09,"2023"
"1122","FCAT-V1","Estacion","V","9/1/23",4,"B","1123","oopsyl","oopsyl","oopsyl","oopsyl","2000",2.8,"Y","Y","N","1118",NA,NA,NA,2023-01-09,"2023"
"1123","FCAT-B1","Estacion","B","9/1/23",1,"A","1124","lepper","lepper","lepper",NA,"500",8.1,"Y","Y","N","1124",NA,NA,NA,2023-01-09,"2023"
"1124","FCAT-B1","Estacion","B","9/1/23",2,"A","1125","priach","priach","priach","priach","500",3.2,"Y","Y","N","1119",NA,NA,NA,2023-01-09,"2023"
"1125","FCAT-B1","Estacion","B","9/1/23",3,"C","1126","priach","priach","priach","priach","500",2.7,"Y","Y","N","1126",NA,NA,NA,2023-01-09,"2023"
"1126","JZ-C","Estacion","C","10/1/23",1,"B","1127","priach","priach","priach","priach","5",3.7,"Y","Y","N","1127",NA,NA,NA,2023-01-10,"2023"
"1127","JZ-C","Estacion","C","10/1/23",1,"D","1128","priach","priach","priach","priach","5",2.5,"Y","Y","N","1127",NA,NA,NA,2023-01-10,"2023"
"1128","JZ-C","Estacion","C","10/1/23",2,"B","1129","lepmel","lepmel","lepmel",NA,"5",5,"Y","Y","N","1129",NA,NA,NA,2023-01-10,"2023"
"1129","JZ-C","Estacion","C","10/1/23",2,"D","1130","priach","priach","priach","priach","5",3.1,"Y","Y","N","1130",NA,NA,NA,2023-01-10,"2023"
"1130","JZ-C","Estacion","C","10/1/23",3,"A","1131","priach","priach","priach","priach","5",2,"Y","Y","N","1131",NA,NA,NA,2023-01-10,"2023"
"1131","JZ-C","Estacion","C","10/1/23",3,"B","1132","priach","priach","priach","priach","5",3.5,"Y","Y","N","1130",NA,NA,NA,2023-01-10,"2023"
"1132","JZ-C","Estacion","C","10/1/23",4,"A","1133","lepmel","lepmel","lepmel",NA,"5",6,"Y","Y","N","1129",NA,NA,NA,2023-01-10,"2023"
"1133","JZ-C","Estacion","C","10/1/23",4,"A","1134","rhihor","rhihor","rhihor","rhihor","5",10.2,"Y","Y","N","1134",NA,NA,NA,2023-01-10,"2023"
"1134","JZ-C","Estacion","C","10/1/23",4,"B","1135","priach","priach","priach","priach","5",2.9,"Y","Y","N","1135",NA,NA,NA,2023-01-10,"2023"
"1135","JZ-C","Estacion","C","10/1/23",4,"B","1136","lepmel","lepmel","lepmel",NA,"5",4.5,"Y","Y","N","1129",NA,NA,NA,2023-01-10,"2023"
"1136","JZ-C","Estacion","C","10/1/23",4,"C","1137","priach","priach","priach","priach","5",4,"Y","Y","N","1135",NA,NA,NA,2023-01-10,"2023"
"1137","JZ-N","Estacion","N","10/1/23",1,"B","1138","lepmel","lepmel","lepmel",NA,"20",5.5,"Y","Y","N","1129",NA,NA,NA,2023-01-10,"2023"
"1138","JZ-N","Estacion","N","10/1/23",1,"B","1139","priach","priach","priach","priach","20",3.8,"Y","Y","N","1127",NA,NA,NA,2023-01-10,"2023"
"1139","JZ-N","Estacion","N","10/1/23",1,"B","1140","lepmel","lepmel","lepmel",NA,"20",5.2,"Y","Y","N","1129",NA,NA,NA,2023-01-10,"2023"
"1140","JZ-N","Estacion","N","10/1/23",1,"D","1141","pri?","pri?","Pristimantis sp.","Sequence","20",3.1,"Y","Y","N","1141","colectado",NA,NA,2023-01-10,"2023"
"1141","JZ-N","Estacion","N","10/1/23",2,"A","1142","priach","priach","priach","priach","20",2.7,"Y","Y","N","1135",NA,NA,NA,2023-01-10,"2023"
"1142","JZ-N","Estacion","N","10/1/23",2,"C","1143","prisub","pri?","prisub","prisub","20",2,"Y","Y","N","1143",NA,NA,NA,2023-01-10,"2023"
"1143","JZ-N","Estacion","N","10/1/23",4,"A","1144","priach","priach","priach","priach","20",3.5,"Y","Y","N","1130",NA,NA,NA,2023-01-10,"2023"
"1144","JZ-N","Estacion","N","10/1/23",4,"C","1145","priach","priach","priach","priach","20",2.5,"Y","Y","N","1135",NA,NA,NA,2023-01-10,"2023"
"1145","JZ-N","Estacion","N","10/1/23",4,"C","1146","priach","priach","priach","priach","20",3,"Y","Y","N","1130",NA,NA,NA,2023-01-10,"2023"
"1146","JZ-N","Estacion","N","10/1/23",4,"D","1147","priach","priach","priach","priach","20",2.7,"Y","Y","N","1127",NA,NA,NA,2023-01-10,"2023"
"1147","JZ-N","Estacion","N","10/1/23",4,"D","1148","priach","priach","priach","priach","20",4.5,"Y","Y","N","1135",NA,NA,NA,2023-01-10,"2023"
"1148","FCAT-V1","Estacion","V","11/1/23",1,"A","1149","priach","priach","priach","priach","2000",3.2,"Y","Y","N","1149",NA,NA,NA,2023-01-11,"2023"
"1149","FCAT-V1","Estacion","V","11/1/23",1,"B","1150","priach","priach","priach","priach","2000",1,"Y","Y","N","1149",NA,NA,NA,2023-01-11,"2023"
"1150","FCAT-V1","Estacion","V","11/1/23",1,"C","1151","priach","priach","priach","priach","2000",3,"Y","Y","N","1151",NA,NA,NA,2023-01-11,"2023"
"1151","FCAT-V1","Estacion","V","11/1/23",2,"A","1152","priach","priach","priach","priach","2000",1,"Y","Y","N","1149",NA,NA,NA,2023-01-11,"2023"
"1152","FCAT-V1","Estacion","V","11/1/23",2,"B","1153","rhiala","rhiala","rhiala","rhiala","2000",4.5,"Y","Y","N","1153",NA,NA,NA,2023-01-11,"2023"
"1153","FCAT-V1","Estacion","V","11/1/23",2,"B","1154","priach","priach","priach","priach","2000",2.5,"Y","Y","N","R252",NA,NA,NA,2023-01-11,"2023"
"1154","FCAT-V1","Estacion","V","11/1/23",3,"A","1155","priach","priach","priach","priach","2000",3.5,"Y","Y","N","1151",NA,NA,NA,2023-01-11,"2023"
"1155","FCAT-V1","Estacion","V","11/1/23",4,"A","1156","priach","priach","priach","priach","2000",3,"Y","Y","N","1156",NA,NA,NA,2023-01-11,"2023"
"1156","FCAT-V1","Estacion","V","11/1/23",4,"C","1157","priach","priach","priach","priach","2000",3.1,"Y","Y","N","1149",NA,NA,NA,2023-01-11,"2023"
"1157","FCAT-V1","Estacion","V","11/1/23",4,"C","1158","priach","priach","priach","priach","2000",3,"Y","Y","N","1151",NA,NA,NA,2023-01-11,"2023"
"1158","FCAT-B1","Estacion","B","11/1/23",2,"C","1159","priach","priach","priach","priach","500",3.5,"Y","Y","N","1159",NA,NA,NA,2023-01-11,"2023"
"1159","FCAT-B1","Estacion","B","11/1/23",3,"B","1160","priach","priach","priach","priach","500",2.8,"Y","Y","N","1149",NA,NA,NA,2023-01-11,"2023"
"1160","JZ-C","Estacion","C","12/1/23",2,"B","1161","priach","priach","priach","priach","5",2.6,"Y","Y","N","R256",NA,"believe photos were mixed up, fixed",NA,2023-01-12,"2023"
"1161","JZ-C","Estacion","C","12/1/23",2,"B","1162","prisub","pri?","prisub","prisub","5",2.8,"Y","Y","N","1162",NA,"believe photos were mixed up, fixed",NA,2023-01-12,"2023"
"1162","JZ-C","Estacion","C","12/1/23",2,"B","1163","priach","priach","priach","priach","5",2.3,"Y","Y","N","1163",NA,NA,NA,2023-01-12,"2023"
"1163","JZ-C","Estacion","C","12/1/23",4,"A","1164","priach","priach","priach","priach","5",2.3,"Y","Y","N","R256",NA,NA,NA,2023-01-12,"2023"
"1164","JZ-N","Estacion","N","12/1/23",1,"A","1165","priach","priach","priach","priach","20",4,"Y","Y","N","1163",NA,NA,NA,2023-01-12,"2023"
"1165","JZ-N","Estacion","N","12/1/23",1,"C","1166","agaspu","agaspu","agaspu","agaspu","20",9.2,"Y","Y","N","1166","colectado","Agalychnis spurrelli",NA,2023-01-12,"2023"
"1166","JZ-N","Estacion","N","12/1/23",1,"D","1167","priach","priach","priach","priach","20",3,"Y","Y","N","1167",NA,NA,NA,2023-01-12,"2023"
"1167","JZ-N","Estacion","N","12/1/23",2,"D","1168","priach","priach","priach","priach","20",3,"Y","Y","N","1167",NA,NA,NA,2023-01-12,"2023"
"1168","JZ-N","Estacion","N","12/1/23",4,"A","1169","priach","priach","priach","priach","20",2.8,"Y","Y","N","1163",NA,NA,NA,2023-01-12,"2023"
"1169","FCAT-V1","Estacion","V","13/01/23",2,"A","1170","priach","priach","priach","priach","2000",2.6,"Y","Y","N","1170",NA,NA,NA,2023-01-13,"2023"
"1170","FCAT-V1","Estacion","V","13/01/23",2,"C","1171","oopsyl","oopsyl","oopsyl","oopsyl","2000",2.6,"Y","Y","N","R260",NA,NA,NA,2023-01-13,"2023"
"1171","FCAT-V1","Estacion","V","13/01/23",3,"C","1172","priach","priach","priach","priach","2000",2.6,"Y","Y","N","1172",NA,NA,NA,2023-01-13,"2023"
"1172","FCAT-V1","Estacion","V","13/01/23",3,"D","1173","rhihor","rhihor","rhihor","rhihor","2000",10,"Y","Y","N","1173",NA,NA,NA,2023-01-13,"2023"
"1173","FCAT-V1","Estacion","V","13/01/23",4,"B","1174","oopsyl","oopsyl","oopsyl","oopsyl","2000",2.6,"Y","Y","N","R260",NA,NA,NA,2023-01-13,"2023"
